meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games Athens 2004,03:44.11,14/08/2004,Men 400 Freestyle LCM Male,USA,United States of America,"KELLER, Klete",M,21/03/1982,,,112,112,,Athens,GRE
19th FINA World Championships Budapest 2022,03:44.14,18/06/2022,Men 400 Freestyle LCM Male,ITA,Italy,"DE TULLIO, Marco",M,21/09/2000,,,113,113,946,Budapest,HUN
14th FINA World Championships 2011,03:44.14,24/07/2011,Men 400 Freestyle LCM Male,GER,Germany,"BIEDERMANN, Paul",M,07/08/1986,,,113,114,946,Shanghai,CHN
Olympic Games Rio 2016,03:44.16,06/08/2016,Men 400 Freestyle LCM Male,USA,United States of America,"JAEGER, Connor",M,30/04/1991,,,115,115,946,Rio de Janeiro,BRA
British National Championships (50m),03:44.16,14/04/2015,Men 400 Freestyle LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,115,116,946,London,GBR
European Championships 2021,03:44.18,17/05/2021,Men 400 Freestyle LCM Male,RUS,Russian Federation,"MALYUTIN, Martin",M,05/07/1999,,,117,117,946,Budapest,HUN
Hancock Prospecting Australian,03:44.18,09/04/2017,Men 400 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,117,118,946,Brisbane,AUS
17th FINA World Championships 2017,03:44.19,23/07/2017,Men 400 Freestyle LCM Male,AUT,Austria,"AUBOECK, Felix",M,19/12/1996,,,119,119,945,Budapest,HUN
13th Pan Pacific Championships 2018,03:44.20,11/08/2018,Men 400 Freestyle LCM Male,AUS,Australia,"MCLOUGHLIN, Jack Alan",M,01/02/1995,,,120,120,945,Tokyo,JPN
53th International Trophy “Settecolli”,03:44.21,24/06/2016,Men 400 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,121,121,945,Rome,ITA
Mel Zajac Jr International 2012,03:44.22,25/05/2012,Men 400 Freestyle LCM Male,KOR,Republic of Korea,"PARK, Taehwan",M,27/09/1989,,,122,122,945,Vancouver,CAN
Olympic Games Beijing 2008,03:44.22,09/08/2008,Men 400 Freestyle LCM Male,USA,United States of America,"VANDERKAAY, Peter",M,12/02/1984,,,122,123,979,Beijing,CHN
Olympic Games Rio 2016,03:44.23,06/08/2016,Men 400 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,124,124,945,Rio de Janeiro,BRA
McDonald’s Queensland Championships 2020,03:44.24,14/12/2020,Men 400 Freestyle LCM Male,AUS,Australia,"MCLOUGHLIN, Jack Alan",M,01/02/1995,,,125,125,945,Brisbane,AUS
Malmsten Swim Open Stockholm,03:44.26,09/04/2022,Men 400 Freestyle LCM Male,AUT,Austria,"AUBOECK, Felix",M,19/12/1996,,,126,126,944,Stockholm,SWE
88th Dong-A Swimming Meet,03:44.26,25/04/2016,Men 400 Freestyle LCM Male,KOR,Republic of Korea,"PARK, Taehwan",M,27/09/1989,,,126,127,944,Gwangju,KOR
Australian National Championships (50m),03:44.28,03/04/2015,Men 400 Freestyle LCM Male,AUS,Australia,"MCKEON, David",M,25/07/1992,,,128,128,944,Sydney,AUS
Chinese National Championships (50m),03:44.29,13/04/2018,Men 400 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,129,129,944,Taiyuan,CHN
12th FINA World Championships 2007,03:44.30,25/03/2007,Men 400 Freestyle LCM Male,KOR,Republic of Korea,"PARK, Taehwan",M,27/09/1989,,,130,130,,Melbourne,AUS
18th FINA World Championships 2019,03:44.31,21/07/2019,Men 400 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,131,131,944,Gwangju,KOR
13th Pan Pacific Championships 2018,03:44.31,11/08/2018,Men 400 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,131,132,944,Tokyo,JPN
Australian National Championships (50m),03:44.34,18/05/2022,Men 400 Freestyle LCM Male,AUS,Australia,"SHORT, Samuel Jack",M,17/09/2003,,,133,133,943,Adelaide,AUS
Hancock Prospecting Australian Swimming Trials 2019,03:44.34,09/06/2019,Men 400 Freestyle LCM Male,AUS,Australia,"MCLOUGHLIN, Jack Alan",M,01/02/1995,,,133,134,943,Brisbane,AUS
Qualifikationswettkampf Magdeburg 2021,03:44.35,10/04/2021,Men 400 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,135,135,943,Magdeburg,GER
16th Commonwealth Games 1998,03:44.35,15/09/1998,Men 400 Freestyle LCM Male,AUS,Australia,"THORPE, Ian",M,13/10/1982,,,135,136,,Kuala Lumpur,MAS
German Trials 2021,03:44.36,17/04/2021,Men 400 Freestyle LCM Male,GER,Germany,"WELLBROCK, Florian",M,19/08/1997,,,137,137,943,Berlin,GER
17th FINA World Championships 2017,03:44.38,23/07/2017,Men 400 Freestyle LCM Male,KOR,Republic of Korea,"PARK, Taehwan",M,27/09/1989,,,138,138,943,Budapest,HUN
Arena Pro Swim Atlanta 2017,03:44.38,05/05/2017,Men 400 Freestyle LCM Male,KOR,Republic of Korea,"PARK, Taehwan",M,27/09/1989,,,138,139,943,Atlanta,USA
Energy for Swim 2017,03:44.40,09/08/2017,Men 400 Freestyle LCM Male,ITA,Italy,"DETTI, Gabriele",M,29/08/1994,,,140,140,943,Rome,ITA
13th FINA World Championships 2009,03:44.40,26/07/2009,Men 400 Freestyle LCM Male,DEN,Denmark,"GLAESNER, Mads",M,18/10/1988,,,140,141,,Rome,ITA
19th FINA World Championships Budapest 2022,03:44.42,18/06/2022,Men 400 Freestyle LCM Male,AUS,Australia,"WINNINGTON, Elijah",M,05/05/2000,,,142,142,942,Budapest,HUN
US National Championships (50m),03:44.43,30/06/2017,Men 400 Freestyle LCM Male,USA,United States of America,"GROTHE, Zane",M,22/04/1992,,,143,143,942,Indianapolis,USA
11th FINA World Championships 2005,03:44.44,24/07/2005,Men 400 Freestyle LCM Male,RUS,Russian Federation,"PRILUKOV, Yuriy",M,14/06/1984,,,144,144,,Montreal,CAN
Italian National Championships (50m),03:44.47,09/04/2022,Men 400 Freestyle LCM Male,ITA,Italy,"DE TULLIO, Marco",M,21/09/2000,,,145,145,942,Milano,ITA
17th Asian Games 2014,03:44.48,23/09/2014,Men 400 Freestyle LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,146,146,942,Incheon,KOR
Hancock Prospecting Australian Swimming Trials 2021,03:44.51,12/06/2021,Men 400 Freestyle LCM Male,AUS,Australia,"NEILL, Thomas",M,09/06/2002,,,147,147,941,Adelaide,AUS
Malmsten Swim Open Stockholm,03:44.51,08/04/2021,Men 400 Freestyle LCM Male,AUT,Austria,"AUBOECK, Felix",M,19/12/1996,,,147,148,941,Stockholm,SWE
19th FINA World Championships Budapest 2022,03:44.52,18/06/2022,Men 400 Freestyle LCM Male,BRA,Brazil,"COSTA, Guilherme",M,01/10/1998,,,149,149,941,Budapest,HUN
Chinese National Championships (50m),03:44.53,09/04/2015,Men 400 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,150,150,941,Baoji ,CHN
54th International Trophy “Settecolli”,03:44.54,23/06/2017,Men 400 Freestyle LCM Male,KOR,Republic of Korea,"PARK, Taehwan",M,27/09/1989,,,151,151,941,Rome,ITA
Olympic Games Beijing 2008,03:44.54,09/08/2008,Men 400 Freestyle LCM Male,TUN,Tunisia,"MELLOULI, Ous",M,16/02/1984,,,151,152,975,Beijing,CHN
17th FINA World Championships 2017,03:44.55,23/07/2017,Men 400 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,153,153,941,Budapest,HUN
12th Pan Pacific Championships 2014,03:44.56,23/08/2014,Men 400 Freestyle LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,154,154,941,Gold Coast,AUS
20th Commonwealth Games 2014,03:44.58,24/07/2014,Men 400 Freestyle LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,155,155,940,Glasgow,GBR
16th FINA World Championships 2015,03:44.59,02/08/2015,Men 400 Freestyle LCM Male,CAN,Canada,"COCHRANE, Ryan",M,29/10/1988,,,156,156,940,Kazan,RUS
13th FINA World Championships 2009,03:44.59,26/07/2009,Men 400 Freestyle LCM Male,DEN,Denmark,"GLAESNER, Mads",M,18/10/1988,,,156,157,,Rome,ITA
FINA Swimming World Cup 2019,03:44.60,01/11/2019,Men 400 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,158,158,940,Kazan,RUS
Australian National Championships (50m),03:44.60,01/04/2014,Men 400 Freestyle LCM Male,AUS,Australia,"HORTON, Mack",M,25/04/1996,,,158,159,940,Brisbane,AUS
European Championships 2021,03:44.63,17/05/2021,Men 400 Freestyle LCM Male,AUT,Austria,"AUBOECK, Felix",M,19/12/1996,,,160,160,940,Budapest,HUN
