meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Hancock Prospecting National Championships Australia (50m),52.96,01/03/2018,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,164,167,930,Gold Coast,AUS
Swim England Winter Champs 2017,52.96,16/12/2017,Women 100 Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,164,168,949,Sheffield,GBR
FINA/airweave Swimming World Cup 2015,52.96,30/09/2015,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,164,169,950,Beijing,CHN
FINA Champions Swim Series 2019,52.97,31/05/2019,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,170,170,930,Indianapolis,USA
European Championships 2018,52.97,07/08/2018,Women 100 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,170,171,930,Glasgow,GBR
Swimming Australia Grand Prix 2016,52.97,02/07/2016,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,170,172,949,Brisbane,AUS
Swedish National Championships (50m),52.97,05/07/2015,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,170,173,949,Sundsvall,SWE
19th FINA World Championships Budapest 2022,52.98,23/06/2022,Women 100 Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,174,174,929,Budapest,HUN
18th FINA World Championships 2019,52.98,21/07/2019,Women 100 Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,174,175,929,Gwangju,KOR
FINA/airweave Swimming World Cup 2015,52.98,30/09/2015,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,174,176,949,Beijing,CHN
19th FINA World Championships Budapest 2022,52.99,18/06/2022,Women 100 Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,177,177,929,Budapest,HUN
Olympic Games Tokyo 2020,52.99,29/07/2021,Women 100 Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,177,178,929,Tokyo,JPN
