meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games Rio 2016,01:45.55,07/08/2016,Men 200 Freestyle LCM Male,USA,United States of America,"DWYER, Conor",M,10/01/1989,,,182,185,902,Rio de Janeiro,BRA
18th FINA World Championships 2019,01:45.56,26/07/2019,Men 200 Freestyle LCM Male,RUS,Russian Federation,"DOVGALYUK, Mikhail",M,03/06/1995,,,186,186,902,Gwangju,KOR
18th FINA World Championships 2019,01:45.56,22/07/2019,Men 200 Freestyle LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,186,187,902,Gwangju,KOR
18th FINA World Championships 2019,01:45.56,22/07/2019,Men 200 Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,186,188,902,Gwangju,KOR
FINA Champions Swim Series 2019,01:45.56,31/05/2019,Men 200 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,186,189,902,Indianapolis,USA
13th Pan Pacific Championships 2018,01:45.56,09/08/2018,Men 200 Freestyle LCM Male,USA,United States of America,"HAAS, Townley",M,13/12/1996,,,186,190,902,Tokyo,JPN
21st Commonwealth Games 2018,01:45.56,06/04/2018,Men 200 Freestyle LCM Male,AUS,Australia,"CHALMERS, Kyle",M,25/06/1998,,,186,191,902,Gold Coast,AUS
20th Commonwealth Games 2014,01:45.56,25/07/2014,Men 200 Freestyle LCM Male,AUS,Australia,"MCEVOY, Cameron",M,13/05/1994,,,186,192,902,Glasgow,GBR
Phillips 66 International Team Trials 2022,01:45.57,27/04/2022,Men 200 Freestyle LCM Male,USA,United States of America,"FOSTER, Carson",M,26/10/2001,,,193,193,901,Greensboro,USA
18th FINA World Championships 2019,01:45.57,22/07/2019,Men 200 Freestyle LCM Male,HUN,Hungary,"KOZMA, Dominik",M,10/04/1991,,,193,194,901,Gwangju,KOR
18th FINA World Championships 2019,01:45.58,26/07/2019,Men 200 Freestyle LCM Male,AUS,Australia,"LEWIS, Clyde",M,25/09/1997,,,195,195,901,Gwangju,KOR
Olympic Games Rio 2016,01:45.58,08/08/2016,Men 200 Freestyle LCM Male,USA,United States of America,"HAAS, Townley",M,13/12/1996,,,195,196,901,Rio de Janeiro,BRA
Australian National Championships (50m),01:45.58,01/04/2014,Men 200 Freestyle LCM Male,AUS,Australia,"FRASER-HOLMES, Thomas",M,09/10/1991,,,195,197,901,Brisbane,AUS
15th FINA World Championships 2013,01:45.59,30/07/2013,Men 200 Freestyle LCM Male,RUS,Russian Federation,"IZOTOV, Danila",M,02/10/1991,,,198,198,901,Barcelona,ESP
European Championships 2021,01:45.60,20/05/2021,Men 200 Freestyle LCM Male,RUS,Russian Federation,"MALYUTIN, Martin",M,05/07/1999,,,199,199,901,Budapest,HUN
18th FINA World Championships 2019,01:45.60,22/07/2019,Men 200 Freestyle LCM Male,RUS,Russian Federation,"MALYUTIN, Martin",M,05/07/1999,,,199,200,901,Gwangju,KOR
