meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Chinese National Championships (50m),04:31.59,04/09/2013,Women 400 Medley LCM Female,CHN,People's Republic of China,"YE, Shiwen",F,01/03/1996,,,26,26,965,Shenyang ,CHN
Olympic Games London 2012,04:31.68,28/07/2012,Women 400 Medley LCM Female,USA,United States of America,"BEISEL, Elizabeth",F,18/08/1992,,,27,27,975,London,GBR
15th FINA World Championships 2013,04:31.69,04/08/2013,Women 400 Medley LCM Female,USA,United States of America,"BEISEL, Elizabeth",F,18/08/1992,,,28,28,964,Barcelona,ESP
16th FINA World Championships 2015,04:31.71,09/08/2015,Women 400 Medley LCM Female,USA,United States of America,"DI RADO, Maya",F,05/04/1993,,,29,29,964,Kazan,RUS
Olympic Games Beijing 2008,04:31.71,10/08/2008,Women 400 Medley LCM Female,USA,United States of America,"HOFF, Katie",F,03/06/1989,,,29,30,1014,Beijing,CHN
Olympic Games London 2012,04:31.73,28/07/2012,Women 400 Medley LCM Female,CHN,People's Republic of China,"YE, Shiwen",F,01/03/1996,,,31,31,975,London,GBR
Australian National Championships (50m),04:31.74,19/05/2022,Women 400 Medley LCM Female,AUS,Australia,"MCKEOWN, Kaylee",F,12/07/2001,,,32,32,941,Adelaide,AUS
US Olympic Team Trials,04:31.74,25/06/2012,Women 400 Medley LCM Female,USA,United States of America,"BEISEL, Elizabeth",F,18/08/1992,,,32,33,974,Omaha,USA
20th Commonwealth Games 2014,04:31.76,24/07/2014,Women 400 Medley LCM Female,GBR,Great Britain,"MILEY, Hannah",F,08/08/1989,,,34,34,963,Glasgow,GBR
14th FINA World Championships 2011,04:31.78,31/07/2011,Women 400 Medley LCM Female,USA,United States of America,"BEISEL, Elizabeth",F,18/08/1992,,,35,35,974,Shanghai,CHN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2015,04:31.93,10/06/2015,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,36,36,961,Barcelona,ESP
12th Pan Pacific Championships 2014,04:31.99,22/08/2014,Women 400 Medley LCM Female,USA,United States of America,"BEISEL, Elizabeth",F,18/08/1992,,,37,37,961,Gold Coast,AUS
19th FINA World Championships Budapest 2022,04:32.04,25/06/2022,Women 400 Medley LCM Female,CAN,Canada,"MCINTOSH, Summer",F,18/08/2006,,,38,38,938,Budapest,HUN
18th FINA World Championships 2019,04:32.07,28/07/2019,Women 400 Medley LCM Female,CHN,People's Republic of China,"YE, Shiwen",F,01/03/1996,,,39,39,938,Gwangju,KOR
Olympic Games Tokyo 2020,04:32.08,25/07/2021,Women 400 Medley LCM Female,JPN,Japan,"OHASHI, Yui",F,18/10/1995,,,40,40,938,Tokyo,JPN
13th FINA World Championships 2009,04:32.12,02/08/2009,Women 400 Medley LCM Female,ZIM,Zimbabwe,"COVENTRY, Kirsty",F,16/09/1983,,,41,41,,Rome,ITA
British National Championships (50m),04:32.16,18/04/2015,Women 400 Medley LCM Female,GBR,Great Britain,"MILEY, Hannah",F,08/08/1989,,,42,42,959,London,GBR
17th FINA World Championships 2017,04:32.17,30/07/2017,Women 400 Medley LCM Female,ESP,Spain,"BELMONTE, Mireia",F,10/11/1990,,,43,43,937,Budapest,HUN
National Spring Championships2 2012,04:32.20,08/01/2012,Women 400 Medley LCM Female,CHN,People's Republic of China,"ZHENG, Rongrong",F,05/01/1991,,,44,44,969,Nanjing,CHN
Meeting International circuit FFN - Golden tour,04:32.25,05/02/2016,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,45,45,958,Amiens,FRA
13th FINA World Championships 2009,04:32.29,02/08/2009,Women 400 Medley LCM Female,AUS,Australia,"RICE, Stephanie",F,17/06/1988,,,46,46,,Rome,ITA
FINA Swimming World Cup 2019,04:32.30,03/08/2019,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,47,47,935,Tokyo,JPN
18th FINA World Championships 2019,04:32.33,28/07/2019,Women 400 Medley LCM Female,JPN,Japan,"OHASHI, Yui",F,18/10/1995,,,48,48,935,Gwangju,KOR
Mesa PSS 2016,04:32.33,14/04/2016,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,48,49,957,Mesa,USA
Olympic Games Rio 2016,04:32.39,06/08/2016,Women 400 Medley LCM Female,ESP,Spain,"BELMONTE, Mireia",F,10/11/1990,,,50,50,957,Rio de Janeiro,BRA
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2019,04:32.52,15/06/2019,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,51,51,933,Barcelona,ESP
16th FINA World Championships 2015,04:32.52,09/08/2015,Women 400 Medley LCM Female,CAN,Canada,"OVERHOLT, Emily",F,04/10/1997,,,51,52,955,Kazan,RUS
TYR Pro Swim Series Des Moines 2020,04:32.53,06/03/2020,Women 400 Medley LCM Female,USA,United States of America,"MARGALIS, Melanie",F,30/12/1991,,,53,53,933,Des Moines,USA
Olympic Games Rio 2016,04:32.54,06/08/2016,Women 400 Medley LCM Female,GBR,Great Britain,"MILEY, Hannah",F,08/08/1989,,,54,54,955,Rio de Janeiro,BRA
19th FINA World Championships Budapest 2022,04:32.67,25/06/2022,Women 400 Medley LCM Female,USA,United States of America,"GRIMES, Katie",F,08/01/2006,,,55,55,932,Budapest,HUN
British Gas Swimming Championships 2012,04:32.67,03/03/2012,Women 400 Medley LCM Female,GBR,Great Britain,"MILEY, Hannah",F,08/08/1989,,,55,56,964,London,GBR
Italy Invite,04:32.68,30/04/2016,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,57,57,953,,ITA
Energy Standard Cup 2016,04:32.68,30/04/2016,Women 400 Medley LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,57,58,953,Lignano Sabbiadoro,ITA
15th FINA World Championships 2013,04:32.70,04/08/2013,Women 400 Medley LCM Female,USA,United States of America,"DI RADO, Maya",F,05/04/1993,,,59,59,953,Barcelona,ESP
