meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games London 2012,56.25,28/07/2012,Women 100 Butterfly LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,48,48,989,London,GBR
Swim Open Stockholm 2017,56.26,09/04/2017,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,49,49,958,Stockholm,SWE
Olympic Games Rio 2016,56.26,06/08/2016,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,49,50,967,Rio de Janeiro,BRA
Olympic Games Tokyo 2020,56.27,26/07/2021,Women 100 Butterfly LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,51,51,958,Tokyo,JPN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2017,56.27,13/06/2017,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,51,52,958,Barcelona,ESP
Phillips 66 International Team Trials 2022,56.28,28/04/2022,Women 100 Butterfly LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,53,53,957,Greensboro,USA
19th FINA World Championships Budapest 2022,56.29,18/06/2022,Women 100 Butterfly LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,54,54,957,Budapest,HUN
Olympic Games Tokyo 2020,56.29,24/07/2021,Women 100 Butterfly LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,54,55,957,Tokyo,JPN
Chinese National Championships (50m),56.29,30/09/2020,Women 100 Butterfly LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,54,56,957,Qingdao,CHN
18th FINA World Championships 2019,56.29,21/07/2019,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,54,57,957,Gwangju,KOR
55th International Trophy “Settecolli”,56.29,30/06/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,54,58,957,Rome,ITA
55th International Trophy “Settecolli”,56.29,29/06/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,54,59,957,Rome,ITA
18th Asian Games 2018,56.30,21/08/2018,Women 100 Butterfly LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,60,60,956,Jakarta,INA
Bergen Swim Festival 2017,56.32,07/05/2017,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,61,61,955,Bergen,NOR
Olympic Games Tokyo 2020,56.33,25/07/2021,Women 100 Butterfly LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,62,62,955,Tokyo,JPN
Phillips 66 International Team Trials 2022,56.35,28/04/2022,Women 100 Butterfly LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,63,63,954,Greensboro,USA
Malmsten Swim Open Stockholm 2018,56.35,06/04/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,63,64,954,Stockholm,SWE
Malmsten Swim Open Stockholm 2018,56.35,05/04/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,63,65,954,Stockholm,SWE
Olympic Games London 2012,56.36,28/07/2012,Women 100 Butterfly LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,66,66,984,London,GBR
17th FINA World Championships 2017,56.37,24/07/2017,Women 100 Butterfly LCM Female,USA,United States of America,"DAHLIA, Kelsi",F,15/07/1994,,,67,67,953,Budapest,HUN
Meeting International circuit FFN - Golden tour,56.37,06/02/2016,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,67,68,961,Amiens,FRA
ST Arena Pro Swim at Austin 2016,56.38,15/01/2016,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,69,69,961,Austin,USA
Olympic Games Tokyo 2020,56.40,25/07/2021,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,70,70,951,Tokyo,JPN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2018,56.40,13/06/2018,Women 100 Butterfly LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,70,71,951,Barcelona,ESP
19th FINA World Championships Budapest 2022,56.41,19/06/2022,Women 100 Butterfly LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,72,72,951,Budapest,HUN
Chinese National Championships (50m),56.42,01/05/2021,Women 100 Butterfly LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,73,73,950,Qingdao,CHN
FINA Champions Swim Series 2019,56.42,31/05/2019,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,73,74,950,Indianapolis,USA
US Olympic Team Trials,56.42,25/06/2012,Women 100 Butterfly LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,73,75,980,Omaha,USA
US Olympic Team Trials - Wave II,56.43,14/06/2021,Women 100 Butterfly LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,76,76,950,Omaha,USA
TAC Spring Invitational 2021 (50m),56.43,14/05/2021,Women 100 Butterfly LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,76,77,950,Cary,USA
Hancock Prospecting Australian Swimming Club Championships 2021,56.44,16/04/2021,Women 100 Butterfly LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,78,78,949,Gold Coast,AUS
13th Pan Pacific Championships 2018,56.44,11/08/2018,Women 100 Butterfly LCM Female,USA,United States of America,"DAHLIA, Kelsi",F,15/07/1994,,,78,79,949,Tokyo,JPN
17th FINA World Championships 2017,56.44,23/07/2017,Women 100 Butterfly LCM Female,USA,United States of America,"DAHLIA, Kelsi",F,15/07/1994,,,78,80,949,Budapest,HUN
13th FINA World Championships 2009,56.44,26/07/2009,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,78,81,,Rome,ITA
18th FINA World Championships 2019,56.45,21/07/2019,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,82,82,949,Gwangju,KOR
Swedish National Championships (50m),56.45,29/06/2019,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,82,83,949,Malmo,SWE
FINA Swimming World Cup 2018,56.46,15/09/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,84,84,948,Doha,QAT
Olympic Games Rio 2016,56.46,07/08/2016,Women 100 Butterfly LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,84,85,957,Rio de Janeiro,BRA
16th FINA World Championships 2015,56.47,02/08/2015,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,86,86,974,Kazan,RUS
